#t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
13567.179000 1208994621000000000.000000 0.006932483 0.001560597 0.0 XRT_5keV
13592.537000 1208994621000000000.000000 0.007601568 0.001643156 0.0 XRT_5keV
13621.192000 1208994621000000000.000000 0.009208482 0.001892872 0.0 XRT_5keV
13642.024000 1208994621000000000.000000 0.007670036 0.001720833 0.0 XRT_5keV
13659.904000 1208994621000000000.000000 0.012785648 0.002520450 0.0 XRT_5keV
13676.876000 1208994621000000000.000000 0.008661722 0.001946594 0.0 XRT_5keV
13701.265000 1208994621000000000.000000 0.009398962 0.002019225 0.0 XRT_5keV
13717.870000 1208994621000000000.000000 0.008558813 0.001933219 0.0 XRT_5keV
13746.781000 1208994621000000000.000000 0.005185978 0.001137110 0.0 XRT_5keV
13775.288000 1208994621000000000.000000 0.008577905 0.001927756 0.0 XRT_5keV
13794.183000 1208994621000000000.000000 0.010269263 0.002262573 0.0 XRT_5keV
13812.107000 1208994621000000000.000000 0.009918664 0.002080293 0.0 XRT_5keV
13832.204000 1208994621000000000.000000 0.007606586 0.001718135 0.0 XRT_5keV
13854.269000 1208994621000000000.000000 0.008660888 0.001943137 0.0 XRT_5keV
13879.854000 1208994621000000000.000000 0.007556438 0.001628379 0.0 XRT_5keV
13901.399000 1208994621000000000.000000 0.008069075 0.001772114 0.0 XRT_5keV
13921.226000 1208994621000000000.000000 0.010798834 0.002316415 0.0 XRT_5keV
13940.645000 1208994621000000000.000000 0.007669086 0.001732252 0.0 XRT_5keV
13965.994000 1208994621000000000.000000 0.009049262 0.001987381 0.0 XRT_5keV
17258.747000 1208994621000000000.000000 0.009848816 0.002213317 0.0 XRT_5keV
17276.777000 1208994621000000000.000000 0.006775616 0.001446756 0.0 XRT_5keV
17294.351000 1208994621000000000.000000 0.008235404 0.001847644 0.0 XRT_5keV
17309.798000 1208994621000000000.000000 0.007053589 0.001472907 0.0 XRT_5keV
17332.587000 1208994621000000000.000000 0.004870047 0.001090791 0.0 XRT_5keV
17358.216000 1208994621000000000.000000 0.005710297 0.001256046 0.0 XRT_5keV
17381.480000 1208994621000000000.000000 0.004767159 0.001076724 0.0 XRT_5keV
17403.944000 1208994621000000000.000000 0.006348152 0.001391900 0.0 XRT_5keV
17427.227000 1208994621000000000.000000 0.005674417 0.001248154 0.0 XRT_5keV
17444.898000 1208994621000000000.000000 0.007382484 0.001616114 0.0 XRT_5keV
17469.507000 1208994621000000000.000000 0.005840956 0.001193937 0.0 XRT_5keV
17491.462000 1208994621000000000.000000 0.005002006 0.001096744 0.0 XRT_5keV
17512.357000 1208994621000000000.000000 0.007184599 0.001572796 0.0 XRT_5keV
17538.289000 1208994621000000000.000000 0.004256553 0.000890130 0.0 XRT_5keV
17568.234000 1208994621000000000.000000 0.004663858 0.001025870 0.0 XRT_5keV
17597.826000 1208994621000000000.000000 0.004136310 0.000883201 0.0 XRT_5keV
17627.071000 1208994621000000000.000000 0.004803782 0.001083174 0.0 XRT_5keV
17650.855000 1208994621000000000.000000 0.005073956 0.001116075 0.0 XRT_5keV
17673.780000 1208994621000000000.000000 0.008612284 0.001891349 0.0 XRT_5keV
17694.518000 1208994621000000000.000000 0.004100690 0.000921545 0.0 XRT_5keV
17723.209000 1208994621000000000.000000 0.004620707 0.001014757 0.0 XRT_5keV
17744.289000 1208994621000000000.000000 0.006938588 0.001554103 0.0 XRT_5keV
17765.100000 1208994621000000000.000000 0.005492015 0.001232155 0.0 XRT_5keV
