# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
31418.602000 1208994621000000000.000000 0.000884469 0.000198933 0.0 XRT_5keV
31482.412000 1208994621000000000.000000 0.000964259 0.000216879 0.0 XRT_5keV
31535.876000 1208994621000000000.000000 0.001038149 0.000223107 0.0 XRT_5keV
31590.224000 1208994621000000000.000000 0.000723949 0.000163789 0.0 XRT_5keV
31675.238000 1208994621000000000.000000 0.000655503 0.000144446 0.0 XRT_5keV
31758.230000 1208994621000000000.000000 0.000794113 0.000167280 0.0 XRT_5keV
35753.276000 1208994621000000000.000000 0.001042012 0.000234605 0.0 XRT_5keV
35810.690000 1208994621000000000.000000 0.000696128 0.000157163 0.0 XRT_5keV
35885.739000 1208994621000000000.000000 0.000958200 0.000205310 0.0 XRT_5keV
35942.954000 1208994621000000000.000000 0.000936661 0.000210018 0.0 XRT_5keV
36002.880000 1208994621000000000.000000 0.001021408 0.000229966 0.0 XRT_5keV
36062.931000 1208994621000000000.000000 0.001082194 0.000245001 0.0 XRT_5keV
36120.720000 1208994621000000000.000000 0.000684804 0.000155035 0.0 XRT_5keV
36196.821000 1208994621000000000.000000 0.001008827 0.000228708 0.0 XRT_5keV
36252.608000 1208994621000000000.000000 0.000928067 0.000208377 0.0 XRT_5keV
36326.069000 1208994621000000000.000000 0.000765907 0.000173156 0.0 XRT_5keV
36374.968000 1208994621000000000.000000 0.001618531 0.000362410 0.0 XRT_5keV
36438.378000 1208994621000000000.000000 0.000657555 0.000144242 0.0 XRT_5keV
36505.223000 1208994621000000000.000000 0.001382071 0.000310313 0.0 XRT_5keV
36557.623000 1208994621000000000.000000 0.000839467 0.000190049 0.0 XRT_5keV
36658.194000 1208994621000000000.000000 0.000588496 0.000129772 0.0 XRT_5keV
36723.507000 1208994621000000000.000000 0.001023092 0.000224426 0.0 XRT_5keV
36790.047000 1208994621000000000.000000 0.000680330 0.000153809 0.0 XRT_5keV
36883.071000 1208994621000000000.000000 0.000672735 0.000152092 0.0 XRT_5keV
