# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
258655.680000 5000000000.000000 0.447600000 0.018000000 0.0 VLA
258655.680000 7400000000.000000 1.049600000 0.015700000 0.0 VLA
257307.840000 8500000000.000000 1.049000000 0.017100000 0.0 VLA
257307.840000 11000000000.000000 0.757500000 0.019400000 0.0 VLA
255942.720000 13500000000.000000 0.733300000 0.017600000 0.0 VLA
255942.720000 16000000000.000000 0.704800000 0.023600000 0.0 VLA
254162.880000 19200000000.000000 0.696700000 0.028300000 0.0 VLA
254162.880000 24500000000.000000 0.680500000 0.050700000 0.0 VLA
251985.600000 30000000000.000000 0.576100000 0.048800000 0.0 VLA
251985.600000 37000000000.000000 0.626000000 0.070800000 0.0 VLA
350784.000000 1644000000.000000 0.250900000 0.103900000 0.0 VLA
350784.000000 2679000000.000000 0.222200000 0.035400000 0.0 VLA
350784.000000 3523000000.000000 0.384400000 0.027100000 0.0 VLA
350784.000000 5000000000.000000 0.430400000 0.014700000 0.0 VLA
350784.000000 7400000000.000000 1.389100000 0.020200000 0.0 VLA
350784.000000 8500000000.000000 1.044900000 0.018600000 0.0 VLA
350784.000000 11000000000.000000 1.261000000 0.017900000 0.0 VLA
350784.000000 13500000000.000000 0.830800000 0.025400000 0.0 VLA
350784.000000 16000000000.000000 0.692000000 0.027500000 0.0 VLA
350784.000000 19200000000.000000 0.603300000 0.018600000 0.0 VLA
350784.000000 24500000000.000000 0.536500000 0.026900000 0.0 VLA
350784.000000 30000000000.000000 0.408100000 0.040400000 0.0 VLA
350784.000000 37000000000.000000 0.408100000 0.041100000 0.0 VLA
458784.000000 1255000000.000000 0.432000000 0.144000000 0.0 VLA
458784.000000 1644000000.000000 0.249500000 0.074600000 0.0 VLA
458784.000000 2679000000.000000 0.207300000 0.044800000 0.0 VLA
458784.000000 3523000000.000000 0.337200000 0.025300000 0.0 VLA
518400.000000 1255000000.000000 0.942600000 0.314200000 0.0 VLA
518400.000000 1644000000.000000 0.172700000 0.069500000 0.0 VLA
518400.000000 2679000000.000000 0.334800000 0.040100000 0.0 VLA
518400.000000 3523000000.000000 0.300100000 0.023100000 0.0 VLA
518400.000000 5000000000.000000 0.324300000 0.025500000 0.0 VLA
518400.000000 7400000000.000000 0.274900000 0.014800000 0.0 VLA
518400.000000 8500000000.000000 0.267400000 0.018000000 0.0 VLA
518400.000000 11000000000.000000 0.208200000 0.019200000 0.0 VLA
518400.000000 13500000000.000000 0.238900000 0.024100000 0.0 VLA
518400.000000 16000000000.000000 0.214000000 0.022700000 0.0 VLA
518400.000000 19200000000.000000 0.213400000 0.030300000 0.0 VLA
518400.000000 24500000000.000000 0.225800000 0.056400000 0.0 VLA
518400.000000 30000000000.000000 0.132700000 0.047000000 0.0 VLA
518400.000000 37000000000.000000 0.154200000 0.071100000 0.0 VLA
866592.000000 1255000000.000000 0.264000000 0.088000000 0.0 VLA
866592.000000 1644000000.000000 0.270200000 0.102600000 0.0 VLA
866592.000000 2679000000.000000 0.161000000 0.045900000 0.0 VLA
866592.000000 3523000000.000000 0.148300000 0.025200000 0.0 VLA
866592.000000 5000000000.000000 0.167900000 0.017500000 0.0 VLA
866592.000000 7400000000.000000 0.167900000 0.019300000 0.0 VLA
866592.000000 8500000000.000000 0.155200000 0.032000000 0.0 VLA
866592.000000 11000000000.000000 0.140200000 0.022800000 0.0 VLA
866592.000000 13500000000.000000 0.119500000 0.044000000 0.0 VLA
866592.000000 16000000000.000000 0.142000000 0.047600000 0.0 VLA
866592.000000 19200000000.000000 0.147800000 0.039600000 0.0 VLA
866592.000000 24500000000.000000 0.135000000 0.045000000 0.0 VLA
